anio;provincia;provincia_id;partido_departamento;partido_departamento_id;chivos;cabras;cabritos;capones;cabrillas_chivitos;total_caprinos
2018;Jujuy;38;Palpala;042;231;345;84;;64;724
2019;Jujuy;38;Palpala;042;227;352;79;;64;722
2008;Jujuy;38;Rinconada;049;4202;;;;;4202
2009;Jujuy;38;Rinconada;049;3813;96;4;22;50;3985
2010;Jujuy;38;Rinconada;049;3577;162;32;45;61;3877
2011;Jujuy;38;Rinconada;049;2124;1138;589;163;603;4617
2012;Jujuy;38;Rinconada;049;2066;112;595;173;563;4517
2013;Jujuy;38;Rinconada;049;2076;1831;622;360;776;5665
2014;Jujuy;38;Rinconada;049;2009;1896;627;392;863;5787
2015;Jujuy;38;Rinconada;049;1581;2047;384;524;1044;558
2016;Jujuy;38;Rinconada;049;1438;2127;536;411;1068;558
2017;Jujuy;38;Rinconada;049;1226;2313;443;419;1075;5476
2018;Jujuy;38;Rinconada;049;1233;2057;346;414;1028;5078
2019;Jujuy;38;Rinconada;049;1144;1924;308;398;1014;4788
2008;Jujuy;38;San Antonio;056;613;550;149;;;1312
2009;Jujuy;38;San Antonio;056;288;567;176;;;1031
2010;Jujuy;38;San Antonio;056;293;666;207;;;1166
2011;Jujuy;38;San Antonio;056;525;604;204;;;1333
2012;Jujuy;38;San Antonio;056;328;509;115;;;952
2013;Jujuy;38;San Antonio;056;336;586;114;;;1036
2014;Jujuy;38;San Antonio;056;318;666;149;;;1133
2015;Jujuy;38;San Antonio;056;265;684;170;25;;1144
2016;Jujuy;38;San Antonio;056;265;701;175;25;;1166
2017;Jujuy;38;San Antonio;056;270;774;202;;;1246
2018;Jujuy;38;San Antonio;056;271;753;192;;;1216
2019;Jujuy;38;San Antonio;056;271;814;193;;;1278
2008;Jujuy;38;San Pedro;063;302;413;145;;;860
2009;Jujuy;38;San Pedro;063;126;264;215;;;605
2010;Jujuy;38;San Pedro;063;115;221;126;;;462
2011;Jujuy;38;San Pedro;063;95;267;41;;;403
2012;Jujuy;38;San Pedro;063;58;293;75;;;426
2013;Jujuy;38;San Pedro;063;56;429;75;;;560
2014;Jujuy;38;San Pedro;063;65;510;156;;;731
2015;Jujuy;38;San Pedro;063;65;399;122;;;586
2016;Jujuy;38;San Pedro;063;75;482;127;2;40;726
2017;Jujuy;38;San Pedro;063;75;454;122;9;40;700
2018;Jujuy;38;San Pedro;063;76;443;128;9;40;696
2019;Jujuy;38;San Pedro;063;73;420;115;8;25;641
2008;Jujuy;38;Santa Barbara;070;741;807;338;;;1886
2009;Jujuy;38;Santa Barbara;070;509;900;334;5;;1748
2010;Jujuy;38;Santa Barbara;070;444;963;378;;;1785
2011;Jujuy;38;Santa Barbara;070;360;934;333;10;60;1697
2012;Jujuy;38;Santa Barbara;070;303;929;308;1;60;1601
2013;Jujuy;38;Santa Barbara;070;302;933;294;1;63;1593
2014;Jujuy;38;Santa Barbara;070;330;1064;409;1;63;1867
2015;Jujuy;38;Santa Barbara;070;342;103;382;1;68;1823
2016;Jujuy;38;Santa Barbara;070;344;105;381;3;73;1851
2017;Jujuy;38;Santa Barbara;070;306;1064;389;13;73;1845
2018;Jujuy;38;Santa Barbara;070;300;1096;411;13;73;1893
2019;Jujuy;38;Santa Barbara;070;298;1005;411;3;73;179
2008;Jujuy;38;Santa Catalina;077;13648;;;;;13648
2009;Jujuy;38;Santa Catalina;077;13093;143;43;34;29;13342
2010;Jujuy;38;Santa Catalina;077;9552;2193;728;445;756;13674
2011;Jujuy;38;Santa Catalina;077;8786;2416;819;484;946;13451
2012;Jujuy;38;Santa Catalina;077;8797;2485;849;504;951;13586
2013;Jujuy;38;Santa Catalina;077;8474;3051;955;511;1275;14266
2014;Jujuy;38;Santa Catalina;077;8375;3072;959;545;1317;14268
2015;Jujuy;38;Santa Catalina;077;7477;3144;847;596;1399;13463
2016;Jujuy;38;Santa Catalina;077;6704;3132;701;656;1547;1274
2017;Jujuy;38;Santa Catalina;077;5389;3905;787;694;1915;1269
2018;Jujuy;38;Santa Catalina;077;535;3863;769;685;1882;12549
2019;Jujuy;38;Santa Catalina;077;5272;3847;717;687;1925;12448
2008;Jujuy;38;Susques;084;1727;;;;;1727
2009;Jujuy;38;Susques;084;20618;222;76;34;80;2103
2010;Jujuy;38;Susques;084;18508;1312;313;565;385;21083
2011;Jujuy;38;Susques;084;18236;1479;313;615;455;21098
2012;Jujuy;38;Susques;084;17957;1649;313;685;510;21114
2013;Jujuy;38;Susques;084;17533;2283;467;106;1065;22408
2014;Jujuy;38;Susques;084;16958;3624;581;1623;1653;24439
2015;Jujuy;38;Susques;084;13402;6865;634;2344;331;26555
2016;Jujuy;38;Susques;084;12419;7139;1489;2416;2968;26431
2017;Jujuy;38;Susques;084;1084;871;115;2435;4307;27442
2018;Jujuy;38;Susques;084;10811;8565;985;242;4339;2712
2019;Jujuy;38;Susques;084;10794;8229;1014;242;4051;26508
2008;Jujuy;38;Tilcara;094;1737;1059;370;;;3166
2009;Jujuy;38;Tilcara;094;141;1184;437;;;3031
2010;Jujuy;38;Tilcara;094;1441;1274;468;;;3183
2011;Jujuy;38;Tilcara;094;1389;1262;483;;;3134
2012;Jujuy;38;Tilcara;094;1173;105;410;6;31;267
2013;Jujuy;38;Tilcara;094;947;1549;616;17;33;3162
2014;Jujuy;38;Tilcara;094;972;1872;835;27;33;3739
2015;Jujuy;38;Tilcara;094;1066;2291;842;27;81;4307
2016;Jujuy;38;Tilcara;094;109;2803;1029;78;246;5246
2017;Jujuy;38;Tilcara;094;599;35;1212;78;901;629
2018;Jujuy;38;Tilcara;094;568;3275;1126;77;865;5911
2019;Jujuy;38;Tilcara;094;633;3481;1198;77;896;6285
2008;Jujuy;38;Tumbaya;098;4156;3092;1248;;;8496
2009;Jujuy;38;Tumbaya;098;3392;298;993;;;7365
2010;Jujuy;38;Tumbaya;098;2433;3435;1498;6;;7372
2011;Jujuy;38;Tumbaya;098;3488;356;1619;2;13;8682
2012;Jujuy;38;Tumbaya;098;1942;2894;1008;12;16;5872
2013;Jujuy;38;Tumbaya;098;2493;3955;1499;12;48;8007
2014;Jujuy;38;Tumbaya;098;2521;4033;1515;22;50;8141
2015;Jujuy;38;Tumbaya;098;2251;4325;1763;34;90;8463
2016;Jujuy;38;Tumbaya;098;2276;3875;1741;60;131;8083
2017;Jujuy;38;Tumbaya;098;2243;4255;1646;83;172;8399
2018;Jujuy;38;Tumbaya;098;3329;4301;1613;106;172;9521
2019;Jujuy;38;Tumbaya;098;3336;4435;1573;111;259;9714
2008;Jujuy;38;Valle Grande;105;253;58;28;;;339
2009;Jujuy;38;Valle Grande;105;145;70;28;;;243
2010;Jujuy;38;Valle Grande;105;148;94;28;1;1;272
2011;Jujuy;38;Valle Grande;105;154;114;43;;;311
2012;Jujuy;38;Valle Grande;105;72;86;24;;;182
2013;Jujuy;38;Valle Grande;105;148;133;46;;;327
2014;Jujuy;38;Valle Grande;105;136;152;54;;;342
2015;Jujuy;38;Valle Grande;105;134;160;55;;;349
2016;Jujuy;38;Valle Grande;105;135;186;67;;5;393
2017;Jujuy;38;Valle Grande;105;130;204;74;;5;413
2018;Jujuy;38;Valle Grande;105;134;267;88;4;5;498
2019;Jujuy;38;Valle Grande;105;134;186;80;;5;405
2008;Jujuy;38;Yavi;112;4713;36;;;;4749
2009;Jujuy;38;Yavi;112;4839;225;38;35;93;523
2010;Jujuy;38;Yavi;112;4562;694;126;106;364;5852
2011;Jujuy;38;Yavi;112;4222;940;207;113;424;5906
2012;Jujuy;38;Yavi;112;4121;1075;257;113;482;6048
2013;Jujuy;38;Yavi;112;3633;151;293;213;776;6425
2014;Jujuy;38;Yavi;112;3583;16;307;251;840;6581
2015;Jujuy;38;Yavi;112;3354;1769;312;268;816;6519
2016;Jujuy;38;Yavi;112;3143;1929;338;305;776;6491
2017;Jujuy;38;Yavi;112;2883;1906;282;260;819;615
2018;Jujuy;38;Yavi;112;2871;1891;250;285;961;6258
2019;Jujuy;38;Yavi;112;2856;2083;312;273;1071;6595
2008;La Pampa;42;Atreuco;007;5;7;4;;;16
2009;La Pampa;42;Atreuco;007;2;;;;;2
2010;La Pampa;42;Atreuco;007;2;;5;;;7
2011;La Pampa;42;Atreuco;007;12;;;;;12
2012;La Pampa;42;Atreuco;007;15;18;20;;;53
2013;La Pampa;42;Atreuco;007;28;44;31;62;;165
2014;La Pampa;42;Atreuco;007;13;49;19;5;;86
2015;La Pampa;42;Atreuco;007;27;86;37;14;;164
2016;La Pampa;42;Atreuco;007;13;91;40;14;9;167
2017;La Pampa;42;Atreuco;007;33;82;41;13;9;178
2018;La Pampa;42;Atreuco;007;34;77;36;14;9;170
2019;La Pampa;42;Atreuco;007;26;94;52;14;9;195
2008;La Pampa;42;Caleu Caleu;014;42;1185;10;;;1237
2009;La Pampa;42;Caleu Caleu;014;82;486;;;;568
2010;La Pampa;42;Caleu Caleu;014;78;494;;;;572
2011;La Pampa;42;Caleu Caleu;014;66;590;;1;;657
2012;La Pampa;42;Caleu Caleu;014;64;637;48;5;;754
2013;La Pampa;42;Caleu Caleu;014;65;697;121;27;1;911
2014;La Pampa;42;Caleu Caleu;014;70;625;255;30;61;1041
2015;La Pampa;42;Caleu Caleu;014;73;447;208;28;61;817
2016;La Pampa;42;Caleu Caleu;014;83;382;205;23;61;754
2017;La Pampa;42;Caleu Caleu;014;58;406;217;24;61;766
2018;La Pampa;42;Caleu Caleu;014;64;496;242;24;61;887
2019;La Pampa;42;Caleu Caleu;014;76;479;255;24;61;895
2008;La Pampa;42;Capital;021;171;319;19;;;509
2009;La Pampa;42;Capital;021;137;327;51;;;515
2010;La Pampa;42;Capital;021;162;191;20;;;373
2011;La Pampa;42;Capital;021;165;277;25;;;467
2012;La Pampa;42;Capital;021;152;322;44;;;518
2013;La Pampa;42;Capital;021;162;489;76;;40;767
2014;La Pampa;42;Capital;021;160;415;82;;76;733
2015;La Pampa;42;Capital;021;159;413;79;;76;727
2016;La Pampa;42;Capital;021;132;428;93;;63;716
2017;La Pampa;42;Capital;021;138;444;121;;63;766
2018;La Pampa;42;Capital;021;134;421;113;;63;731
2019;La Pampa;42;Capital;021;141;372;149;;63;725
2008;La Pampa;42;Catrilo;028;26;30;;;;56
2009;La Pampa;42;Catrilo;028;66;26;;;;92
2010;La Pampa;42;Catrilo;028;103;46;17;10;;176
2011;La Pampa;42;Catrilo;028;125;105;;4;;234
2012;La Pampa;42;Catrilo;028;159;265;;4;31;459
2013;La Pampa;42;Catrilo;028;201;149;18;4;31;403
2014;La Pampa;42;Catrilo;028;156;225;18;4;36;439
2015;La Pampa;42;Catrilo;028;158;238;18;4;36;454
2016;La Pampa;42;Catrilo;028;159;247;18;4;36;464
2017;La Pampa;42;Catrilo;028;134;246;24;4;37;445
2018;La Pampa;42;Catrilo;028;138;283;41;4;65;531
2019;La Pampa;42;Catrilo;028;138;456;24;4;18;640
2008;La Pampa;42;Chalileo;049;2627;3863;99;;;6589
2009;La Pampa;42;Chalileo;049;3214;4312;97;;;7623
2010;La Pampa;42;Chalileo;049;2524;5092;82;4;;7702
2011;La Pampa;42;Chalileo;049;1432;5693;343;1;9;7478
2012;La Pampa;42;Chalileo;049;1461;4952;744;3;73;7233
2013;La Pampa;42;Chalileo;049;1421;6248;921;27;150;8767
2014;La Pampa;42;Chalileo;049;1226;6058;1444;27;145;89
2015;La Pampa;42;Chalileo;049;1219;5776;1398;27;221;8641
2016;La Pampa;42;Chalileo;049;1276;5863;1383;47;295;8864
2017;La Pampa;42;Chalileo;049;1252;5643;1375;47;302;8619
2018;La Pampa;42;Chalileo;049;1224;5633;1315;47;275;8494
2019;La Pampa;42;Chalileo;049;1275;5538;1374;47;265;8499
2008;La Pampa;42;Chapaleufu;056;5;30;;;;35
2009;La Pampa;42;Chapaleufu;056;3;27;;;;30
2010;La Pampa;42;Chapaleufu;056;4;29;;;;33
2011;La Pampa;42;Chapaleufu;056;11;15;3;;;29
2012;La Pampa;42;Chapaleufu;056;14;39;3;;;56
2013;La Pampa;42;Chapaleufu;056;22;110;3;;;135
2014;La Pampa;42;Chapaleufu;056;22;104;3;;;129
2015;La Pampa;42;Chapaleufu;056;24;120;78;;;222
2016;La Pampa;42;Chapaleufu;056;25;120;78;;;223
2017;La Pampa;42;Chapaleufu;056;25;124;78;;;227
2018;La Pampa;42;Chapaleufu;056;25;106;78;;3;212
2019;La Pampa;42;Chapaleufu;056;26;125;78;;3;232
2008;La Pampa;42;Chicalco;063;11325;4396;1177;;;16898
2009;La Pampa;42;Chicalco;063;76;14311;1223;;;23134
2010;La Pampa;42;Chicalco;063;5246;13215;1141;339;458;20399
2011;La Pampa;42;Chicalco;063;3744;154;1318;45;706;21213
2012;La Pampa;42;Chicalco;063;4032;15899;4038;144;894;25007
2013;La Pampa;42;Chicalco;063;2945;16831;4935;425;2987;28123
2014;La Pampa;42;Chicalco;063;3056;16169;4699;471;2737;27132
2015;La Pampa;42;Chicalco;063;2288;16435;4702;717;3225;27367
2016;La Pampa;42;Chicalco;063;218;16475;5301;795;364;28391
2017;La Pampa;42;Chicalco;063;2038;15789;5629;750;3658;27864
2018;La Pampa;42;Chicalco;063;1985;15703;5764;670;3363;27485
2019;La Pampa;42;Chicalco;063;2022;1537;5757;667;333;27146
2008;La Pampa;42;Conhelo;035;917;921;190;;;2028
2009;La Pampa;42;Conhelo;035;473;123;167;;;187
2010;La Pampa;42;Conhelo;035;156;1259;580;;20;2015
2011;La Pampa;42;Conhelo;035;785;1326;600;;;2711
2012;La Pampa;42;Conhelo;035;320;1348;629;6;;2303
2013;La Pampa;42;Conhelo;035;259;1513;689;5;;2466
2014;La Pampa;42;Conhelo;035;267;1662;798;5;10;2742
2015;La Pampa;42;Conhelo;035;258;1763;814;5;10;285
2016;La Pampa;42;Conhelo;035;224;1772;965;5;11;2977
2017;La Pampa;42;Conhelo;035;235;1738;879;17;46;2915
2018;La Pampa;42;Conhelo;035;241;1832;834;17;13;2937
2019;La Pampa;42;Conhelo;035;247;1942;934;17;13;3153
2008;La Pampa;42;Curaco;042;3716;55;;;;3771
2009;La Pampa;42;Curaco;042;2848;609;2;;;3459
2010;La Pampa;42;Curaco;042;211;733;;2;;2845
2011;La Pampa;42;Curaco;042;2125;1739;6;;;387
2012;La Pampa;42;Curaco;042;848;1855;210;1;60;2974
2013;La Pampa;42;Curaco;042;526;2271;342;28;55;3222
2014;La Pampa;42;Curaco;042;477;2465;365;28;54;3389
2015;La Pampa;42;Curaco;042;477;2475;365;28;29;3374
2016;La Pampa;42;Curaco;042;481;2434;361;28;29;3333
2017;La Pampa;42;Curaco;042;489;2518;374;32;92;3505
2018;La Pampa;42;Curaco;042;491;2483;374;32;92;3472
2019;La Pampa;42;Curaco;042;517;2518;374;32;92;3533
2008;La Pampa;42;Guatrache;070;9;8;;;;17
2009;La Pampa;42;Guatrache;070;24;31;12;;;67
2010;La Pampa;42;Guatrache;070;19;32;12;;;63
2011;La Pampa;42;Guatrache;070;18;32;12;;;62
2012;La Pampa;42;Guatrache;070;2;5;;1;;8
2013;La Pampa;42;Guatrache;070;5;7;;1;;13
2014;La Pampa;42;Guatrache;070;5;7;;1;;13
2015;La Pampa;42;Guatrache;070;5;7;;1;;13
2016;La Pampa;42;Guatrache;070;5;7;;1;;13
2017;La Pampa;42;Guatrache;070;5;7;;1;;13
2018;La Pampa;42;Guatrache;070;5;7;;1;;13
2019;La Pampa;42;Guatrache;070;5;7;;1;;13
2008;La Pampa;42;Hucal;077;46;400;1;;;447
2009;La Pampa;42;Hucal;077;155;485;3;;;643
2010;La Pampa;42;Hucal;077;120;344;;;;464
2011;La Pampa;42;Hucal;077;146;372;18;;;536
2012;La Pampa;42;Hucal;077;59;338;17;1;;415
2013;La Pampa;42;Hucal;077;65;459;17;1;18;560
2014;La Pampa;42;Hucal;077;81;408;27;1;18;535
2015;La Pampa;42;Hucal;077;82;434;27;1;18;562
2016;La Pampa;42;Hucal;077;75;454;27;1;18;575
2017;La Pampa;42;Hucal;077;78;381;27;1;103;590
2018;La Pampa;42;Hucal;077;117;356;27;1;103;604
2019;La Pampa;42;Hucal;077;69;270;27;1;103;470
2008;La Pampa;42;Lihuel Calel;084;831;1267;53;;;2151
2009;La Pampa;42;Lihuel Calel;084;713;967;;;;168
2010;La Pampa;42;Lihuel Calel;084;180;1389;79;12;;166
2011;La Pampa;42;Lihuel Calel;084;193;1166;;;;1359
2012;La Pampa;42;Lihuel Calel;084;140;1467;;34;;1641
2013;La Pampa;42;Lihuel Calel;084;79;1658;302;139;;2178
2014;La Pampa;42;Lihuel Calel;084;75;1542;471;123;;2211
2015;La Pampa;42;Lihuel Calel;084;96;1329;506;126;;2057
2016;La Pampa;42;Lihuel Calel;084;163;1286;486;124;;2059
2017;La Pampa;42;Lihuel Calel;084;142;879;295;101;;1417
2018;La Pampa;42;Lihuel Calel;084;100;842;386;113;;1441
2019;La Pampa;42;Lihuel Calel;084;70;719;326;112;1;1228
2008;La Pampa;42;Limay Mahuida;091;1644;1992;581;;;4217
2009;La Pampa;42;Limay Mahuida;091;1439;1973;58;;;347
2010;La Pampa;42;Limay Mahuida;091;951;2063;58;;;3072
2011;La Pampa;42;Limay Mahuida;091;585;2175;58;;;2818
2012;La Pampa;42;Limay Mahuida;091;425;2288;97;1;;2811
2013;La Pampa;42;Limay Mahuida;091;462;2791;97;1;;3351
2014;La Pampa;42;Limay Mahuida;091;483;273;97;1;;3311
2015;La Pampa;42;Limay Mahuida;091;566;2546;97;1;;321
2016;La Pampa;42;Limay Mahuida;091;493;2468;97;11;;3069
2017;La Pampa;42;Limay Mahuida;091;497;2355;97;11;;296
2018;La Pampa;42;Limay Mahuida;091;484;2207;97;11;;2799
2019;La Pampa;42;Limay Mahuida;091;404;2327;97;11;;2839
2008;La Pampa;42;Loventue;098;622;265;30;;;917
2009;La Pampa;42;Loventue;098;508;466;;;;974
2010;La Pampa;42;Loventue;098;357;575;10;;;942
2011;La Pampa;42;Loventue;098;242;461;89;;;792
2012;La Pampa;42;Loventue;098;184;678;72;;5;939
2013;La Pampa;42;Loventue;098;177;697;87;1;40;1002
2014;La Pampa;42;Loventue;098;177;809;90;1;73;115
2015;La Pampa;42;Loventue;098;194;854;140;1;73;1262
2016;La Pampa;42;Loventue;098;256;878;142;3;73;1352
2017;La Pampa;42;Loventue;098;234;976;170;3;68;1451
2018;La Pampa;42;Loventue;098;249;915;183;3;65;1415
2019;La Pampa;42;Loventue;098;242;959;168;3;64;1436
2008;La Pampa;42;Maraco;105;74;80;8;;;162
2009;La Pampa;42;Maraco;105;62;68;12;;;142
2010;La Pampa;42;Maraco;105;51;66;12;;;129
2011;La Pampa;42;Maraco;105;10;186;4;;4;204
2012;La Pampa;42;Maraco;105;14;221;40;30;4;309
2013;La Pampa;42;Maraco;105;15;237;47;30;11;340
2014;La Pampa;42;Maraco;105;53;227;48;30;11;369
2015;La Pampa;42;Maraco;105;19;283;55;31;12;400
2016;La Pampa;42;Maraco;105;29;324;54;31;12;450
2017;La Pampa;42;Maraco;105;35;333;25;1;12;406
2018;La Pampa;42;Maraco;105;31;258;24;1;12;326
2019;La Pampa;42;Maraco;105;48;250;28;2;11;339
2008;La Pampa;42;Puelen;112;16497;6157;3525;;;26179
2009;La Pampa;42;Puelen;112;5569;18966;11204;99;;35838
2010;La Pampa;42;Puelen;112;7802;22305;7927;154;85;38273
2011;La Pampa;42;Puelen;112;721;22458;6366;97;119;3625
2012;La Pampa;42;Puelen;112;4823;18401;4949;94;92;28359
2013;La Pampa;42;Puelen;112;499;19306;7814;95;409;32614
2014;La Pampa;42;Puelen;112;4202;18489;6986;53;600;3033
2015;La Pampa;42;Puelen;112;4218;18919;7341;88;650;31216
2016;La Pampa;42;Puelen;112;3993;17951;6208;84;717;28953
2017;La Pampa;42;Puelen;112;3987;1796;653;94;653;29224
2018;La Pampa;42;Puelen;112;3993;17977;6263;94;660;28987
2019;La Pampa;42;Puelen;112;3985;18089;6869;114;649;29706
2008;La Pampa;42;Quemu Quemu;119;156;237;44;;;437
2009;La Pampa;42;Quemu Quemu;119;128;259;44;;;431
2010;La Pampa;42;Quemu Quemu;119;97;309;58;;;464
2011;La Pampa;42;Quemu Quemu;119;75;302;43;1;;421
2012;La Pampa;42;Quemu Quemu;119;67;378;106;20;20;591
2013;La Pampa;42;Quemu Quemu;119;95;395;147;19;40;696
2014;La Pampa;42;Quemu Quemu;119;136;505;145;19;40;845
2015;La Pampa;42;Quemu Quemu;119;140;446;153;19;40;798
2016;La Pampa;42;Quemu Quemu;119;105;518;159;19;40;841
2017;La Pampa;42;Quemu Quemu;119;103;412;144;19;40;718
2018;La Pampa;42;Quemu Quemu;119;90;442;155;19;40;746
2019;La Pampa;42;Quemu Quemu;119;84;479;173;19;40;795
2008;La Pampa;42;Rancul;126;135;714;32;;;881
2009;La Pampa;42;Rancul;126;96;600;188;;;884
2010;La Pampa;42;Rancul;126;71;498;89;;;658
2011;La Pampa;42;Rancul;126;124;570;123;8;;825
2012;La Pampa;42;Rancul;126;135;956;185;13;;1289
2013;La Pampa;42;Rancul;126;128;747;207;15;67;1164
2014;La Pampa;42;Rancul;126;117;779;205;15;67;1183
2015;La Pampa;42;Rancul;126;93;846;210;15;45;1209
2016;La Pampa;42;Rancul;126;93;808;219;19;53;1192
2017;La Pampa;42;Rancul;126;102;854;218;27;53;1254
2018;La Pampa;42;Rancul;126;108;868;235;27;64;1302
2019;La Pampa;42;Rancul;126;110;873;246;27;68;1324
2008;La Pampa;42;Realico;133;73;125;1;;;199
2009;La Pampa;42;Realico;133;62;98;4;;;164
2010;La Pampa;42;Realico;133;13;120;34;;3;170
2011;La Pampa;42;Realico;133;69;139;7;;;215
2012;La Pampa;42;Realico;133;101;167;7;46;;321
2013;La Pampa;42;Realico;133;90;171;39;46;2;348
2014;La Pampa;42;Realico;133;68;164;43;47;9;331
2015;La Pampa;42;Realico;133;82;198;29;47;24;380
2016;La Pampa;42;Realico;133;123;236;19;86;43;507
2017;La Pampa;42;Realico;133;117;210;46;86;42;501
2018;La Pampa;42;Realico;133;117;252;46;47;54;516
2019;La Pampa;42;Realico;133;118;255;46;47;102;568
2008;La Pampa;42;Toay;140;115;189;54;;;358
2009;La Pampa;42;Toay;140;20;185;;;;205
2010;La Pampa;42;Toay;140;32;224;25;;;281
2011;La Pampa;42;Toay;140;102;263;15;;;380
2012;La Pampa;42;Toay;140;132;343;16;;13;504
2013;La Pampa;42;Toay;140;110;389;35;;61;595
2014;La Pampa;42;Toay;140;113;533;44;;86;776
2015;La Pampa;42;Toay;140;118;547;64;4;86;819
2016;La Pampa;42;Toay;140;114;497;87;4;87;789
2017;La Pampa;42;Toay;140;124;847;230;26;127;1354
2018;La Pampa;42;Toay;140;130;932;229;26;126;1443
2019;La Pampa;42;Toay;140;248;637;205;32;156;1278
2008;La Pampa;42;Trenel;147;151;330;512;;;993
2009;La Pampa;42;Trenel;147;59;496;445;;;1
2010;La Pampa;42;Trenel;147;163;594;350;;;1107
2011;La Pampa;42;Trenel;147;368;725;496;;;1589
2012;La Pampa;42;Trenel;147;311;633;387;7;10;1348
2013;La Pampa;42;Trenel;147;321;682;361;20;14;1398
2014;La Pampa;42;Trenel;147;80;705;383;20;13;1201
2015;La Pampa;42;Trenel;147;81;729;401;20;14;1245
2016;La Pampa;42;Trenel;147;99;783;338;20;36;1276
2017;La Pampa;42;Trenel;147;98;839;350;17;25;1329
2018;La Pampa;42;Trenel;147;97;841;422;17;30;1407
2019;La Pampa;42;Trenel;147;92;813;395;17;28;1345
2008;La Pampa;42;Utracan;154;381;465;;;;846
2009;La Pampa;42;Utracan;154;294;210;;;;504
2010;La Pampa;42;Utracan;154;310;247;;;;557
2011;La Pampa;42;Utracan;154;237;210;;;;447
2012;La Pampa;42;Utracan;154;222;503;20;5;;750
2013;La Pampa;42;Utracan;154;259;927;31;5;289;1511
2014;La Pampa;42;Utracan;154;303;1089;31;5;289;1717
2015;La Pampa;42;Utracan;154;281;798;31;4;12;1126
2016;La Pampa;42;Utracan;154;350;883;36;4;12;1285
2017;La Pampa;42;Utracan;154;282;891;73;4;12;1262
2018;La Pampa;42;Utracan;154;328;821;73;4;26;1252
2019;La Pampa;42;Utracan;154;329;877;73;36;26;1341
2008;La Rioja;46;Arauco;007;170;;;;;170
2009;La Rioja;46;Arauco;007;100;;;;;100
2010;La Rioja;46;Arauco;007;100;;;;;100
2011;La Rioja;46;Arauco;007;100;;;;;100
2008;La Rioja;46;Capital;014;9889;3933;120;;;13942
2009;La Rioja;46;Capital;014;6271;506;103;;;11434
2010;La Rioja;46;Capital;014;5293;7239;156;;;12688
2011;La Rioja;46;Capital;014;9201;10446;142;;16;19805
2012;La Rioja;46;Capital;014;6572;1102;109;;;17701
2013;La Rioja;46;Capital;014;2368;7739;300;;;10407
2014;La Rioja;46;Capital;014;1904;7908;520;;;10332
2015;La Rioja;46;Capital;014;233;10944;306;;;1358
2016;La Rioja;46;Capital;014;2849;11726;412;;;14987
2017;La Rioja;46;Capital;014;3229;12444;432;;10;16115
2018;La Rioja;46;Capital;014;2978;12773;520;;26;16297
2019;La Rioja;46;Capital;014;2874;11613;665;24;52;15228
2008;La Rioja;46;Castro Barros;021;174;;;;;174
2009;La Rioja;46;Castro Barros;021;1055;;;;;1055
2010;La Rioja;46;Castro Barros;021;1083;25;;;;1108
2011;La Rioja;46;Castro Barros;021;1082;25;;;;1107
2012;La Rioja;46;Castro Barros;021;981;65;10;;16;1072
2013;La Rioja;46;Castro Barros;021;1031;65;10;;16;1122
2014;La Rioja;46;Castro Barros;021;1031;65;10;;16;1122
2015;La Rioja;46;Castro Barros;021;1031;65;10;;16;1122
2016;La Rioja;46;Castro Barros;021;1031;65;10;;16;1122
2017;La Rioja;46;Castro Barros;021;1031;65;10;;16;1122
2018;La Rioja;46;Castro Barros;021;962;93;35;;24;1114
2019;La Rioja;46;Castro Barros;021;958;100;25;;20;1103
2008;La Rioja;46;Chamical;035;1182;;;;;1182
2009;La Rioja;46;Chamical;035;2447;1468;;;;3915
2010;La Rioja;46;Chamical;035;3139;1468;;;;4607
2011;La Rioja;46;Chamical;035;404;1894;230;;125;6289
2012;La Rioja;46;Chamical;035;2804;5067;485;;150;8506
2013;La Rioja;46;Chamical;035;2153;595;501;10;150;8764
2014;La Rioja;46;Chamical;035;2141;6353;533;10;150;9187
2015;La Rioja;46;Chamical;035;141;6814;1318;16;179;9737
2016;La Rioja;46;Chamical;035;1449;6949;1463;16;161;10038
2017;La Rioja;46;Chamical;035;1313;7348;2088;16;161;10926
2018;La Rioja;46;Chamical;035;129;7831;2548;16;161;11846
